2,128013E+17,8,445998E+15,9,924559E+19,8319647
1,517217E+17,9,893116E+15,9,928022E+19,8319647
1,308556E+17,9,325788E+15,9,928022E+19,8319647
2,54168E+17,9,134456E+15,9,922376E+19,8792725
7,654296E+16,1,047232E+16,9,919663E+19,8792725
2,675435E+17,7,967372E+15,9,919663E+19,8792725
2,250968E+17,6,997007E+15,9,919825E+19,8792725
2,343838E+17,8,13907E+15,9,959184E+19,8747864
1,690441E+17,7,953006E+15,9,919825E+19,8792725
2,371679E+17,5,673993E+15,9,981157E+19,9271240
2,64305E+17,6,393534E+15,9,96155E+19,9286194
1,860578E+17,6,185484E+15,9,924298E+19,9331055
2,409371E+17,5,718966E+15,9,924298E+19,9331055
2,186829E+17,5,975671E+15,9,924298E+19,9331055
-3,787483E+16,8,325413E+15,9,934982E+19,9331055
4,274412E+16,7,298481E+15,9,964775E+19,9824524
2,187935E+17,5,811404E+15,9,964775E+19,9824524
2,115206E+17,6,363449E+15,9,964775E+19,9824524
1,166395E+17,7,014938E+15,9,964775E+19,9824524
7,064909E+16,7,443376E+15,9,964775E+19,9824524
1,486276E+17,6,89813E+15,9,97619E+19,9824524
2,378872E+17,6,370455E+15,9,953379E+19,1,043015E+07
2,557477E+17,7,079089E+15,9,992769E+19,1,038208E+07
3,252097E+17,6,282607E+15,1,000758E+20,1,038208E+07
4,153247E+17,5,982273E+15,9,944503E+19,1,045898E+07
2,830515E+17,6,484076E+15,9,944503E+19,1,045898E+07
1,077812E+17,8,127577E+15,9,9755E+19,1,043015E+07
7,319243E+16,6,997672E+15,9,958874E+19,1,099731E+07
5,294188E+16,6,914786E+15,9,976357E+19,1,099731E+07
-8,984426E+16,9,459631E+15,9,908951E+19,1,107422E+07
-2,290797E+16,8,174136E+15,9,908951E+19,1,107422E+07
-3,907426E+16,7,067433E+15,9,916998E+19,1,107422E+07
-8,785536E+16,7,424396E+15,9,916998E+19,1,107422E+07
1,196783E+17,5,010447E+15,9,979748E+19,1,170868E+07
2,555021E+17,6,626973E+15,1,000382E+20,1,175354E+07
2,796182E+17,4,781198E+15,1,010184E+20,1,177597E+07
2,813417E+17,5,484637E+15,9,961251E+19,1,176636E+07
8,155899E+16,5,990642E+15,9,95898E+19,1,177597E+07
2,518184E+17,5,668429E+15,9,961251E+19,1,176636E+07
1,64608E+17,4,753942E+15,1E+20,1,238159E+07
2,068302E+17,4,990486E+15,9,94709E+19,1,24585E+07
2,13981E+17,5,478186E+15,1E+20,1,238159E+07
3,459975E+17,5,371305E+15,1E+20,1,238159E+07
2,666886E+17,5,534414E+15,1E+20,1,238159E+07
8,82967E+16,5,036495E+15,9,94709E+19,1,24585E+07
2,453183E+17,4,783732E+15,9,980228E+19,1,315064E+07
-7,905878E+16,5,376447E+15,9,930509E+19,1,322754E+07
2,884571E+17,5,013044E+15,9,947846E+19,1,318909E+07
3,847535E+17,4,921012E+15,9,930839E+19,1,318909E+07
3,469402E+17,4,844298E+15,9,947846E+19,1,318909E+07
3,225527E+17,5,033572E+15,9,930839E+19,1,318909E+07
8,402511E+17,3,697218E+15,9,92033E+19,1,399658E+07
7,79253E+17,3,733208E+15,9,92033E+19,1,399658E+07
6,544769E+17,4,61087E+15,9,970968E+19,1,390686E+07
7,595874E+17,4,17543E+15,9,970968E+19,1,390686E+07
7,687638E+17,4,364972E+15,9,970968E+19,1,390686E+07
5,519346E+17,4,582162E+15,9,967245E+19,1,391968E+07
9,754267E+17,3,886622E+15,9,988821E+19,1,471436E+07
9,000243E+17,3,691545E+15,9,938008E+19,1,471436E+07
9,928327E+17,3,675699E+15,9,958333E+19,1,471436E+07
8,691652E+17,3,826615E+15,9,958333E+19,1,471436E+07
7,600899E+17,3,817081E+15,9,958333E+19,1,471436E+07
8,960809E+17,3,827348E+15,9,958333E+19,1,471436E+07
9,48246E+17,3,739829E+15,9,958333E+19,1,471436E+07
1,223266E+18,3,214894E+15,1E+20,1,561157E+07
1,263371E+18,3,180576E+15,9,980843E+19,1,561157E+07
1,184532E+18,3,172311E+15,9,966475E+19,1,561157E+07
8,666481E+17,3,49467E+15,9,966475E+19,1,561157E+07
1,032506E+18,3,428968E+15,9,966475E+19,1,561157E+07
1,177486E+18,3,030482E+15,9,966475E+19,1,561157E+07
1,030123E+18,3,676402E+15,9,966475E+19,1,561157E+07
9,931503E+17,3,651413E+15,9,975675E+19,1,659851E+07
7,704846E+17,4,809771E+15,9,972973E+19,1,659851E+07
2,074419E+17,4,828001E+15,9,91081E+19,1,659851E+07
3,797961E+17,4,570338E+15,9,964865E+19,1,659851E+07
2,266348E+16,6,334975E+15,9,96841E+19,1,64729E+07
1,428172E+17,5,889959E+15,9,930283E+19,1,64729E+07
8,882036E+17,4,715926E+15,9,926698E+19,1,74419E+07
9,493275E+17,4,078856E+15,9,983539E+19,1,74419E+07
8,544405E+17,3,707442E+15,9,968107E+19,1,74419E+07
8,048035E+17,4,31918E+15,9,983539E+19,1,74419E+07
1,011642E+18,4,161715E+15,9,983539E+19,1,74419E+07
7,185719E+17,4,47243E+15,9,983539E+19,1,74419E+07
9,985916E+17,4,178767E+15,9,984496E+19,1,851856E+07
1,413853E+18,3,628262E+15,9,969962E+19,1,851856E+07
1,091101E+18,4,837917E+15,9,969586E+19,1,84378E+07
1,022137E+18,4,637072E+15,9,969586E+19,1,84378E+07
1,08871E+18,4,558587E+15,9,969586E+19,1,84378E+07
1,633093E+18,3,692099E+15,9,969962E+19,1,851856E+07
1,233019E+18,4,328173E+15,9,941712E+19,1,970288E+07
1,661597E+18,3,44803E+15,9,941712E+19,1,970288E+07
1,23456E+18,4,327555E+15,9,954338E+19,1,964905E+07
1,533274E+18,4,237077E+15,9,954338E+19,1,964905E+07
1,279997E+18,4,391013E+15,9,954338E+19,1,964905E+07
1,627495E+18,3,39411E+15,9,941712E+19,1,970288E+07
1,7538E+18,3,863288E+15,9,95671E+19,2,072571E+07
1,268098E+18,3,985541E+15,9,95671E+19,2,072571E+07
1,60007E+18,3,595021E+15,9,95671E+19,2,072571E+07
1,245E+18,4,165028E+15,9,978355E+19,2,072571E+07
1,026598E+18,4,360681E+15,9,978355E+19,2,072571E+07
1,217E+18,4,804135E+15,9,978355E+19,2,072571E+07
2,388423E+18,3,32182E+15,9,954546E+19,2,220612E+07
1,873108E+18,3,613663E+15,1E+20,2,207153E+07
2,218475E+18,3,398034E+15,9,969512E+19,2,207153E+07
1,209516E+18,4,092031E+15,1E+20,2,207153E+07
1,970084E+18,3,362196E+15,9,969512E+19,2,207153E+07
1,774394E+18,3,416395E+15,9,935483E+19,2,225098E+07
1,95014E+18,3,324631E+15,9,961686E+19,2,341736E+07
1,933203E+18,3,39501E+15,9,826415E+19,2,377624E+07
2,153617E+18,4,56274E+15,9,948718E+19,2,332764E+07
2,069409E+18,3,428978E+15,9,93295E+19,2,341736E+07
2,150633E+18,3,42056E+15,9,93295E+19,2,341736E+07
2,08395E+18,3,626983E+15,9,93295E+19,2,341736E+07
1,453172E+18,5,24021E+15,1,001217E+20,2,458374E+07
1,115406E+18,4,342234E+15,9,995446E+19,2,46286E+07
1,222547E+18,4,553779E+15,9,995446E+19,2,46286E+07
1,175448E+18,4,829188E+15,9,995446E+19,2,46286E+07
2,447877E+18,3,484723E+15,1,12739E+20,3,003882E+07
1,099335E+18,4,062755E+15,9,95471E+19,2,476318E+07
1,736064E+18,4,463964E+15,1E+20,2,637817E+07
1,494236E+18,4,731864E+15,9,942922E+19,2,619873E+07
1,723596E+18,4,779189E+15,9,942922E+19,2,619873E+07
1,324513E+18,5,013816E+15,9,942922E+19,2,619873E+07
1,199892E+18,4,711725E+15,1,001142E+20,2,619873E+07
1,111146E+18,5,6134E+15,9,942922E+19,2,619873E+07
1,10864E+18,5,679478E+15,9,942922E+19,2,619873E+07
1,713419E+18,4,882627E+15,9,967949E+19,2,799316E+07
1,659366E+18,4,244442E+15,9,946237E+19,2,781372E+07
1,895578E+18,4,415754E+15,9,946237E+19,2,781372E+07
1,678495E+18,4,506773E+15,9,946237E+19,2,781372E+07
1,91879E+18,4,178256E+15,9,946237E+19,2,781372E+07
1,829206E+18,4,049886E+15,1,030108E+20,2,781372E+07
1,069969E+18,5,16394E+15,9,909091E+19,2,960815E+07
1,580768E+18,4,725947E+15,9,989775E+19,2,924927E+07
1,120646E+18,4,858659E+15,9,949187E+19,2,942871E+07
1,15668E+18,4,88032E+15,9,909091E+19,2,960815E+07
1,18966E+18,4,911059E+15,9,949187E+19,2,942871E+07
1,263727E+18,5,143348E+15,9,949187E+19,2,942871E+07
1,387502E+18,3,739773E+15,9,830774E+19,3,154614E+07
1,334021E+18,4,952044E+15,9,99031E+19,3,086426E+07
1,254302E+18,7,294708E+15,9,956522E+19,3,095398E+07
1,157611E+18,4,395815E+15,9,95183E+19,3,10437E+07
1,521536E+18,4,394419E+15,9,95183E+19,3,10437E+07
1,269718E+18,6,78896E+15,9,956522E+19,3,095398E+07
1,14297E+18,3,404613E+15,9,847664E+19,3,380713E+07
2,144017E+18,2,677969E+15,9,8541E+19,3,369946E+07
2,212759E+18,2,732922E+15,9,8541E+19,3,369946E+07
1,658459E+18,6,581658E+15,9,95935E+19,3,31073E+07
1,668488E+18,4,471493E+15,9,954955E+19,3,319702E+07
1,404861E+18,3,197325E+15,9,847664E+19,3,380713E+07
2,226332E+16,8,318148E+15,9,979085E+19,1,96106E+07
-1,119114E+17,6,720215E+15,9,947529E+19,1,971634E+07
-7,125419E+16,1,323562E+16,9,954338E+19,1,964905E+07
-4,705837E+16,6,201189E+15,9,947529E+19,1,971634E+07
-6,572077E+16,7,57827E+15,9,953342E+19,1,96875E+07
7,989663E+15,6,842512E+15,9,953342E+19,1,96875E+07
6,714989E+16,5,854785E+15,1,000051E+20,2,084106E+07
1,596295E+16,7,457726E+15,9,99877E+19,2,084106E+07
-2,315916E+16,6,179968E+15,9,98975E+19,2,084106E+07
-1,346114E+16,7,657884E+15,9,99877E+19,2,084106E+07
-6,429351E+16,6,650361E+15,9,98975E+19,2,084106E+07
4,174992E+16,6,981264E+15,9,99877E+19,2,084106E+07
1,61877E+17,4,288089E+15,1E+20,2,207153E+07
1,7429E+17,4,061233E+15,9,970238E+19,2,214844E+07
2,011235E+17,5,010557E+15,1E+20,2,207153E+07
1,513972E+17,3,944285E+15,9,977746E+19,2,213882E+07
1,261924E+17,5,362376E+15,1E+20,2,207153E+07
5,558269E+17,5,280082E+15,9,98718E+19,2,332764E+07
4,964128E+16,6,162798E+15,9,964751E+19,2,341736E+07
2,091842E+17,5,263378E+15,9,984283E+19,2,337891E+07
1,068636E+17,5,063446E+15,9,984283E+19,2,337891E+07
1,58616E+17,5,482138E+15,9,984283E+19,2,337891E+07
1,510527E+17,5,111529E+15,9,984283E+19,2,337891E+07
9,377562E+16,5,633311E+15,9,975232E+19,2,484009E+07
1,864281E+17,4,590936E+15,9,98022E+19,2,484009E+07
1,036347E+17,4,964969E+15,9,98022E+19,2,484009E+07
1,975149E+17,4,544357E+15,9,9742E+19,2,484009E+07
2,126812E+17,5,363814E+15,1E+20,2,476318E+07
3,109422E+17,5,164902E+15,1E+20,2,476318E+07
-1,009757E+17,6,319163E+15,1,001313E+20,2,619873E+07
1,681652E+17,5,431929E+15,9,976792E+19,2,628845E+07
-2,415041E+16,5,723716E+15,9,984641E+19,2,628845E+07
2,337818E+17,5,384061E+15,9,984983E+19,2,628845E+07
-1,326553E+17,6,49627E+15,9,984641E+19,2,628845E+07
2,016727E+17,4,828215E+15,9,988388E+19,2,627051E+07
1,549644E+17,5,500808E+15,9,965592E+19,2,781372E+07
1,506727E+17,4,298041E+15,9,99785E+19,2,781372E+07
2,410731E+16,5,930861E+15,9,965162E+19,2,781372E+07
5,575859E+16,5,702298E+15,9,965592E+19,2,781372E+07
1,068217E+17,5,446619E+15,1,000591E+20,2,781372E+07
8,37611E+16,5,781761E+15,1,000387E+20,2,781372E+07
2,292476E+17,5,145415E+15,9,98966E+19,2,950049E+07
1,768734E+17,4,767622E+15,9,973138E+19,2,939282E+07
1,369065E+17,5,408507E+15,9,973138E+19,2,939282E+07
1,778577E+17,4,191626E+15,9,967479E+19,2,942871E+07
2,358519E+17,4,953969E+15,9,973138E+19,2,939282E+07
2,770906E+17,3,983909E+15,9,957317E+19,2,942871E+07
3,764013E+17,5,150161E+15,1E+20,3,122314E+07
4,536152E+17,4,665269E+15,1E+20,3,122314E+07
6,053219E+17,4,097543E+15,1E+20,3,122314E+07
6,890388E+17,4,636566E+15,1E+20,3,122314E+07
4,643259E+17,4,581517E+15,1E+20,3,122314E+07
3,843248E+17,4,887135E+15,1E+20,3,122314E+07
2,227468E+17,7,514278E+15,9,972899E+19,3,31073E+07
5,00724E+17,4,169671E+15,9,981678E+19,3,305347E+07
6,155122E+17,3,966226E+15,9,967532E+19,3,316113E+07
6,461327E+17,3,838625E+15,9,967532E+19,3,316113E+07
6,805669E+17,3,732562E+15,9,981678E+19,3,305347E+07
4,228252E+17,4,334558E+15,9,971264E+19,3,512604E+07
7,124782E+17,4,900372E+15,9,974457E+19,3,512604E+07
5,953821E+17,5,081056E+15,9,974457E+19,3,512604E+07
5,492317E+17,5,317717E+15,1E+20,3,499146E+07
5,775454E+17,5,15631E+15,1E+20,3,499146E+07
6,174226E+17,4,002757E+15,9,963685E+19,3,520679E+07
4,358675E+17,4,674012E+15,9,99697E+19,3,701019E+07
5,373204E+17,5,356354E+15,1E+20,3,701019E+07
3,977467E+17,5,811186E+15,1E+20,3,701019E+07
5,058547E+17,4,251573E+15,9,99697E+19,3,701019E+07
5,425946E+17,5,236529E+15,1E+20,3,701019E+07
7,221468E+17,3,86212E+15,9,982877E+19,3,92981E+07
8,141862E+17,3,602226E+15,1E+20,3,92981E+07
6,420004E+17,3,87532E+15,1E+20,3,92981E+07
7,506888E+17,4,454804E+15,9,977169E+19,3,92981E+07
6,090187E+17,4,056983E+15,1E+20,3,92981E+07
5,746819E+17,4,00028E+15,9,988585E+19,3,92981E+07
7,178492E+17,3,569702E+15,9,986516E+19,4,1586E+07
4,917237E+17,4,270972E+15,9,975728E+19,4,1586E+07
8,909182E+17,4,116079E+15,9,978425E+19,4,1586E+07
8,539627E+17,4,090113E+15,9,978425E+19,4,1586E+07
6,857964E+17,3,768435E+15,1E+20,4,145142E+07
8,160251E+17,4,277952E+15,9,972733E+19,4,38739E+07
6,505797E+17,4,089502E+15,9,993169E+19,4,378418E+07
5,841884E+17,3,614025E+15,9,966871E+19,4,400848E+07
5,964126E+17,4,352934E+15,1,00068E+20,4,396362E+07
5,954723E+17,3,361853E+15,9,974594E+19,4,414306E+07
6,638155E+17,3,583298E+15,9,966871E+19,4,400848E+07
8,464267E+17,6,222285E+15,9,980695E+19,4,647583E+07
9,137216E+17,1E+16,1E+20,4,629639E+07
7,862655E+17,6,138979E+15,9,980695E+19,4,647583E+07
8,182768E+17,6,367076E+15,9,961538E+19,4,665527E+07
6,951689E+17,6,839417E+15,9,961538E+19,4,665527E+07
1,02965E+18,5,237466E+15,9,980916E+19,4,701416E+07
5,495728E+17,7,036934E+15,1,001818E+20,4,934692E+07
8,116071E+17,5,379196E+15,1E+20,4,952637E+07
5,026992E+17,6,954251E+15,1,001818E+20,4,934692E+07
6,645479E+17,6,91201E+15,1E+20,4,952637E+07
7,352469E+17,5,984413E+15,1E+20,4,952637E+07
1,049836E+18,5,364583E+15,9,964029E+19,4,988526E+07
6,928065E+17,4,576201E+15,9,977169E+19,5,239746E+07
9,308265E+17,3,932096E+15,9,977169E+19,5,239746E+07
8,828104E+17,4,146154E+15,9,977169E+19,5,239746E+07
1,00721E+18,3,853645E+15,9,977169E+19,5,239746E+07
5,698017E+17,4,626405E+15,1E+20,5,221802E+07
8,098811E+17,4,207651E+15,9,977169E+19,5,239746E+07
1,146391E+18,1E+16,1E+20,5,5448E+07
1,038002E+18,3,724962E+15,9,978495E+19,5,562744E+07
1,062987E+18,5,284973E+15,1E+20,5,5448E+07
1,052692E+18,3,826441E+15,9,994624E+19,5,562744E+07
8,366602E+17,4,071693E+15,9,978495E+19,5,562744E+07
6,639541E+17,4,021935E+15,9,954129E+19,5,867798E+07
9,175532E+17,3,852182E+15,9,979675E+19,5,885742E+07
9,663142E+17,3,818367E+15,9,979675E+19,5,885742E+07
8,450804E+17,4,07431E+15,9,979675E+19,5,885742E+07
3,845219E+17,5,261428E+15,9,979675E+19,5,885742E+07
9,68573E+17,3,796109E+15,9,979675E+19,5,885742E+07
5,601664E+17,6,274169E+15,9,978355E+19,6,217712E+07
6,170653E+17,6,114233E+15,9,978355E+19,6,217712E+07
7,256254E+17,1E+16,1E+20,6,244629E+07
6,754173E+17,5,789225E+15,1E+20,6,244629E+07
6,780042E+17,5,540222E+15,1,002164E+20,6,217712E+07
6,389128E+17,6,145972E+15,1E+20,6,244629E+07
8,781303E+17,5,510251E+15,1E+20,6,513794E+07
7,008277E+17,5,984837E+15,1E+20,6,567627E+07
7,600441E+17,5,658094E+15,1E+20,6,567627E+07
4,329192E+17,7,176398E+15,1E+20,6,567627E+07
7,944336E+17,5,709127E+15,1E+20,6,567627E+07
5,948884E+17,6,430981E+15,9,979592E+19,6,594544E+07
6,640139E+17,6,263721E+15,1E+20,6,998291E+07
4,485816E+17,6,740637E+15,9,980695E+19,6,971374E+07
4,967504E+17,6,445917E+15,9,980695E+19,6,971374E+07
3,806612E+17,7,273923E+15,1E+20,6,998291E+07
4,634028E+17,6,846355E+15,1E+20,6,998291E+07
5,324574E+17,6,445288E+15,9,980843E+19,7,025207E+07
3,319211E+17,7,542469E+15,9,963768E+19,7,428955E+07
2,946672E+17,8,046229E+15,9,981818E+19,7,402038E+07
4,33555E+17,7,281509E+15,9,981818E+19,7,402038E+07
3,609661E+17,7,497522E+15,9,981818E+19,7,402038E+07
3,949642E+17,7,379721E+15,1E+20,7,375122E+07
4,345907E+17,7,02818E+15,9,981818E+19,7,402038E+07
3,324273E+17,7,983723E+15,9,965753E+19,7,859619E+07
2,156686E+17,8,349595E+15,9,982818E+19,7,832702E+07
2,382348E+17,8,291893E+15,9,982818E+19,7,832702E+07
1,882301E+17,8,334661E+15,9,965753E+19,7,859619E+07
1,668403E+17,9,067686E+15,9,965753E+19,7,859619E+07
3,56652E+17,7,891969E+15,9,982935E+19,7,886536E+07
7,933656E+16,1,049496E+16,9,992919E+19,3,29458E+07
7,651056E+16,9,473446E+15,9,992919E+19,3,29458E+07
2,683533E+16,1,146373E+16,9,992919E+19,3,29458E+07
6,209998E+16,1,104725E+16,9,992919E+19,3,29458E+07
1,261639E+16,1,190181E+16,9,992919E+19,3,29458E+07
4,979772E+16,9,403966E+15,1E+20,3,499146E+07
1,077699E+17,8,81241E+15,1,002896E+20,3,485687E+07
4,319869E+16,9,384205E+15,1,001697E+20,3,488379E+07
9,971267E+16,8,822674E+15,1,002896E+20,3,485687E+07
4,338142E+16,9,926945E+15,1,001697E+20,3,488379E+07
8,774068E+16,6,716787E+15,1,001697E+20,3,488379E+07
4,10036E+16,9,95391E+15,1,002727E+20,3,701019E+07
1,135798E+17,8,191582E+15,9,99697E+19,3,701019E+07
7,693626E+16,1,023386E+16,1,001515E+20,3,701019E+07
8,689695E+16,8,741048E+15,9,99697E+19,3,701019E+07
6,766287E+16,1,072459E+16,9,99697E+19,3,701019E+07
6,796397E+16,9,285244E+15,9,99697E+19,3,701019E+07
1,6006E+16,9,989579E+15,1E+20,3,92981E+07
1,423159E+17,7,40776E+15,1,002577E+20,3,916351E+07
1,339918E+17,7,664175E+15,1,001432E+20,3,916351E+07
8,226805E+16,7,833359E+15,1,002577E+20,3,916351E+07
1,572999E+17,3,481193E+16,9,921791E+19,4,1586E+07
7,33226E+16,7,555932E+15,9,975728E+19,4,1586E+07
5,84773E+16,7,958065E+15,9,975728E+19,4,1586E+07
6,71038E+16,7,537661E+15,1E+20,4,145142E+07
6,210263E+16,8,108588E+15,9,975728E+19,4,1586E+07
1,286923E+17,6,351068E+15,9,975728E+19,4,1586E+07
9,427741E+16,7,484838E+15,1,002294E+20,4,400848E+07
6,570786E+16,1,033637E+16,1,00068E+20,4,396362E+07
6,880499E+16,1,025514E+16,9,997452E+19,4,400848E+07
9,032403E+16,7,355035E+15,9,997452E+19,4,400848E+07
9,032199E+16,8,241686E+15,9,997452E+19,4,400848E+07
6,311098E+16,9,732452E+15,1,00068E+20,4,396362E+07
-2,723378E+12,9,11315E+15,1,001927E+20,4,656555E+07
1,014984E+17,6,647162E+15,9,997599E+19,4,670014E+07
-9,343265E+15,9,086666E+15,1,001927E+20,4,656555E+07
-2,481064E+16,8,426599E+15,9,980732E+19,4,656555E+07
1,823966E+17,5,976067E+15,1,001927E+20,4,656555E+07
1,342613E+17,7,220099E+15,9,997729E+19,4,939178E+07
1,329832E+17,7,805324E+15,1,000606E+20,4,934692E+07
4,635444E+16,7,912322E+15,1,001822E+20,4,92572E+07
1,916887E+17,7,036899E+15,1,000606E+20,4,934692E+07
-3,002356E+15,8,267119E+15,1,001822E+20,4,92572E+07
2,243093E+17,5,724157E+15,1,001822E+20,4,92572E+07
2,761597E+17,6,84325E+15,9,977169E+19,5,239746E+07
3,364701E+17,5,848984E+15,1E+20,5,221802E+07
2,798571E+17,6,913509E+15,1E+20,5,221802E+07
3,919526E+17,5,502585E+15,1E+20,5,221802E+07
2,136542E+17,7,810377E+15,1E+20,5,221802E+07
3,573087E+17,5,715522E+15,1E+20,5,221802E+07
2,483152E+17,7,880179E+15,1,000541E+20,5,526856E+07
1,248592E+17,7,887502E+15,9,972943E+19,5,526856E+07
2,105811E+17,8,101016E+15,1,000541E+20,5,526856E+07
2,943028E+17,6,505533E+15,1,002164E+20,5,526856E+07
2,534209E+17,7,375844E+15,1,000541E+20,5,526856E+07
2,659138E+17,7,998947E+15,1,002439E+20,5,517883E+07
2,995312E+17,6,97654E+15,1E+20,5,867798E+07
2,677688E+17,6,674529E+15,1E+20,5,867798E+07
2,41959E+17,6,942658E+15,1E+20,5,867798E+07
3,722726E+17,6,073249E+15,1E+20,5,867798E+07
2,855905E+17,6,818767E+15,1E+20,5,867798E+07
3,216318E+17,6,444452E+15,1E+20,5,867798E+07
2,604045E+17,6,000915E+15,9,975984E+19,6,226685E+07
2,134654E+17,6,639391E+15,9,995183E+19,6,20874E+07
3,632501E+17,5,695582E+15,9,995183E+19,6,20874E+07
1,755124E+17,6,597069E+15,9,975984E+19,6,226685E+07
2,709887E+17,6,141157E+15,9,995183E+19,6,20874E+07
2,009398E+17,6,816822E+15,9,995183E+19,6,20874E+07
3,865209E+17,5,35817E+15,9,995459E+19,6,585571E+07
2,205374E+17,6,495354E+15,9,995459E+19,6,585571E+07
3,244164E+17,5,434213E+15,9,995459E+19,6,585571E+07
2,592319E+17,6,366603E+15,9,995459E+19,6,585571E+07
3,595492E+17,5,395393E+15,9,995459E+19,6,585571E+07
2,872535E+17,6,64608E+15,9,995459E+19,6,585571E+07
3,518555E+17,7,253447E+15,9,980695E+19,6,971374E+07
2,331728E+17,8,324516E+15,9,980695E+19,6,971374E+07
3,488789E+17,7,502995E+15,9,980695E+19,6,971374E+07
1,8701E+17,8,803968E+15,1,00193E+20,6,971374E+07
3,19192E+17,7,462664E+15,9,980695E+19,6,971374E+07
1,485046E+17,9,034048E+15,1,00193E+20,6,971374E+07
5,197028E+17,6,405694E+15,1E+20,7,375122E+07
4,180607E+17,7,108743E+15,1E+20,7,375122E+07
5,495619E+17,6,13394E+15,1E+20,7,375122E+07
3,33407E+17,7,170714E+15,9,981818E+19,7,402038E+07
5,121965E+17,6,178455E+15,9,981818E+19,7,402038E+07
2,507997E+17,7,758644E+15,9,981818E+19,7,402038E+07
3,783254E+17,6,496874E+15,1E+20,7,805786E+07
4,509203E+17,6,614962E+15,9,982818E+19,7,832702E+07
4,013876E+17,6,539766E+15,9,982818E+19,7,832702E+07
4,043667E+17,6,525197E+15,9,982818E+19,7,832702E+07
3,728287E+17,7,073558E+15,9,982818E+19,7,832702E+07
4,967907E+17,6,111131E+15,9,982818E+19,7,832702E+07
4,340154E+17,7,176094E+15,1E+20,8,290283E+07
5,595498E+17,6,418972E+15,1E+20,8,290283E+07
3,88104E+17,7,584143E+15,1E+20,8,290283E+07
4,679114E+17,6,868097E+15,1E+20,8,290283E+07
4,933627E+17,6,599903E+15,1E+20,8,290283E+07
4,633367E+17,6,655308E+15,1E+20,8,290283E+07
4,087356E+17,7,322455E+15,1E+20,8,77478E+07
2,910395E+17,8,255561E+15,1E+20,8,77478E+07
1,249029E+17,9,388234E+15,1E+20,8,77478E+07
1,225093E+17,9,422567E+15,1E+20,8,77478E+07
5,160962E+17,6,531815E+15,1E+20,8,77478E+07
4,171121E+17,7,240239E+15,1E+20,8,77478E+07
3,630128E+17,6,772634E+15,1,001433E+20,9,39386E+07
6,654855E+17,6,156527E+15,1E+20,9,366943E+07
7,468648E+17,5,451693E+15,1E+20,9,366943E+07
5,458093E+17,6,324923E+15,1,001441E+20,9,340027E+07
4,483423E+17,5,749381E+15,1,001441E+20,9,340027E+07
3,534988E+17,7,112976E+15,9,98559E+19,9,340027E+07
4,065267E+17,7,018209E+15,9,986376E+19,9,878357E+07
5,057667E+17,5,820723E+15,9,986376E+19,9,878357E+07
5,554992E+17,6,153605E+15,9,986376E+19,9,878357E+07
5,091137E+17,6,045877E+15,9,986376E+19,9,878357E+07
4,550206E+17,6,645217E+15,9,986376E+19,9,878357E+07
5,914294E+17,5,744747E+15,9,986376E+19,9,878357E+07
8,069098E+17,1E+16,1E+20,1,049744E+08
7,127339E+17,1E+16,1E+20,1,049744E+08
8,618756E+17,1E+16,1E+20,1,049744E+08
8,313522E+17,1E+16,1E+20,1,049744E+08
8,025148E+17,1E+16,1E+20,1,049744E+08
7,963322E+17,1E+16,1E+20,1,049744E+08
9,155887E+17,1E+16,1E+20,1,10896E+08
8,566662E+17,1E+16,1E+20,1,10896E+08
8,71227E+17,1E+16,1E+20,1,10896E+08
8,866935E+17,1E+16,1E+20,1,10896E+08
6,83628E+17,1E+16,1E+20,1,10896E+08
7,576789E+17,1E+16,1E+20,1,10896E+08
7,266524E+17,1E+16,1E+20,1,178943E+08
7,439022E+17,1E+16,1E+20,1,17356E+08
7,342397E+17,1E+16,1E+20,1,178943E+08
6,251646E+17,1E+16,1E+20,1,178943E+08
6,951925E+17,1E+16,1E+20,1,178943E+08
8,825461E+17,1E+16,1E+20,1,178943E+08
8,260497E+17,1E+16,1E+20,1,238159E+08
6,97867E+17,1E+16,1E+20,1,238159E+08
7,067541E+17,1E+16,1E+20,1,243542E+08
6,433729E+17,1E+16,1E+20,1,238159E+08
9,131521E+17,1E+16,1E+20,1,243542E+08
6,901667E+17,1E+16,1E+20,1,238159E+08
1,149842E+18,1E+16,1E+20,1,318909E+08
8,713241E+17,1E+16,1E+20,1,318909E+08
1,015146E+18,1E+16,1E+20,1,318909E+08
8,887492E+17,1E+16,1E+20,1,318909E+08
1,132024E+18,1E+16,1E+20,1,318909E+08
9,858012E+17,1E+16,1E+20,1,318909E+08
